X,Y,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS,TRAUMA,HELIPAD
-82.40041272699995,38.430550451000045,1825701,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25701,(304) 526-1230,GENERAL ACUTE CARE,OPEN,393,CABELL,54011,USA,38.430550451,-82.4004127269999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.st-marys.org,NON-PROFIT,393,LEVEL 2,Y
-82.42740229899994,38.40976703200005,1925701,CABELL-HUNTINGTON HOSPITAL,1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,(304) 526-2000,GENERAL ACUTE CARE,OPEN,313,CABELL,54011,USA,38.409767032,-82.42740229899991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.cabellhuntington.org,NON-PROFIT,313,LEVEL 2,Y
-79.96198365099998,39.656486024000074,2726504,HEALTHSOUTH MOUNTAINVIEW REGIONAL REHAB HOSPITAL,1160 VAN VOORHIS ROAD,MORGANTOWN,WV,26504,(304) 598-1100,REHABILITATION,OPEN,96,MONONGALIA,54061,USA,39.6564860240001,-79.961983651,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.healthsouthmountainview.com,PROPRIETARY,96,NOT AVAILABLE,N
-75.83196704599996,39.608514525000025,5821921,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,MD,21921,(410) 398-4000,GENERAL ACUTE CARE,OPEN,122,CECIL,24015,USA,39.608514525,-75.831967046,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.uhcc.com,NON-PROFIT,122,NOT AVAILABLE,N
-79.95802214099997,39.65442257400007,6326506,WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,(304) 598-4000,GENERAL ACUTE CARE,OPEN,645,MONONGALIA,54061,USA,39.6544225740001,-79.958022141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.health.wvu.edu,NON-PROFIT,645,LEVEL 1,Y
-81.11352906899998,37.36396618600002,2924740,HEALTHSOUTH SOUTHERN HILLS REGIONAL REHAB,120 12TH ST,PRINCETON,WV,24740,(304) 487-8000,REHABILITATION,OPEN,60,MERCER,54055,USA,37.363966186,-81.113529069,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.healthsouthsouthernhills.com,PROPRIETARY,60,NOT AVAILABLE,Y
-81.113010848,37.362718927000046,4024740,PRINCETON COMMUNITY HOSPITAL,"122 12TH STREET, PO BOX 1369",PRINCETON,WV,24740,(304) 487-7260,GENERAL ACUTE CARE,OPEN,267,MERCER,54055,USA,37.3627189270001,-81.113010848,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.pchonline.org,GOVERNMENT - LOCAL,267,LEVEL 4,Y
-82.123223867,38.86906541000007,3725550,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,(304) 675-4340,GENERAL ACUTE CARE,OPEN,201,MASON,54053,USA,38.8690654100001,-82.123223867,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.pvalley.org,NON-PROFIT,201,LEVEL 4,Y
-80.75243754499998,39.94614192700004,1026038,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038,(304) 843-3230,GENERAL ACUTE CARE,OPEN,127,MARSHALL,54051,USA,39.946141927,-80.752437545,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.reynoldsmemorial.com,NON-PROFIT,127,NOT AVAILABLE,N
-81.80619,38.0482,1425130,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130,(304) 369-1230,CRITICAL ACCESS,OPEN,25,BOONE,54005,USA,38.0482000000001,-81.80619,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.bmh.org,GOVERNMENT - LOCAL,25,LEVEL 4,N
-80.74860807099995,38.66115929400007,1626624,BRAXTON COUNTY MEMORIAL HOSPITAL,100 HOYLMAN DRIVE,GASSAWAY,WV,26624,(304) 364-5160,CRITICAL ACCESS,OPEN,25,BRAXTON,54007,USA,38.6611592940001,-80.748608071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.braxtonmemorial.org,NON-PROFIT,25,LEVEL 4,Y
-77.98023717699994,39.47624346500003,2325401,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,(304) 264-1000,GENERAL ACUTE CARE,OPEN,241,BERKELEY,54003,USA,39.476243465,-77.9802371769999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.cityhospital.org,NON-PROFIT,241,LEVEL 3,Y
-81.56010634999996,39.269424010000094,126101,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,26101,(304) 424-2110,GENERAL ACUTE CARE,OPEN,273,WOOD,54107,USA,39.2694240100001,-81.56010635,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.camdenclark.org,NON-PROFIT,273,LEVEL 3,Y
-80.10897839699999,38.20082911700007,5824924,POCAHONTAS MEMORIAL HOSPITAL,"150 DUNCAN RD, RR BOX 52 WEST",BUCKEYE,WV,24924,(304) 799-7400,CRITICAL ACCESS,OPEN,25,POCAHONTAS,54075,USA,38.20082911700009,-80.108978397,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.pmhwv.org/,GOVERNMENT - LOCAL,25,LEVEL 4,Y
-79.68785750299999,39.465077840000035,3926537,PRESTON MEMORIAL HOSPITAL,300 S PRICE STREET,KINGWOOD,WV,26537,(304) 329-1400,CRITICAL ACCESS,CLOSED,25,PRESTON,54077,USA,39.46507784,-79.687857503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.wvdhhr.org/ohflac/FacilityLookup/Default.aspx,http://www.prestonmemorial.org,NON-PROFIT,25,NOT AVAILABLE,Y
-80.49630426699997,39.04114927000005,5026452,WILLIAM R SHARPE JR HOSPITAL,936 SHARPE HOSPITAL ROAD,WESTON,WV,26452,(304) 269-1210,PSYCHIATRIC,OPEN,150,LEWIS,54041,USA,39.0411492700001,-80.496304267,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.wvdhhr.org/sharpe,GOVERNMENT - STATE,150,NOT AVAILABLE,N
-81.99438702499998,37.846095510000055,3125601,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601,(304) 831-1350,GENERAL ACUTE CARE,OPEN,140,LOGAN,54045,USA,37.8460955100001,-81.994387025,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.loganregionalmedicalcenter.com,PROPRIETARY,140,LEVEL 4,N
-80.23638929899995,38.991412046000036,1726201,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,BUCKHANNON,WV,26201,(304) 472-2000,CRITICAL ACCESS,OPEN,51,UPSHUR,54097,USA,38.9914120460001,-80.23638929899991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.stj.net,NON-PROFIT,51,LEVEL 4,Y
-81.00404988299994,39.55860030900003,1526175,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,(304) 652-2610,CRITICAL ACCESS,OPEN,12,TYLER,54095,USA,39.558600309,-81.00404988299991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://ohflac.wvdhhr.org/Apps/Lookup/FacilitySearch,http://www.sistersvillehospital.com,NOT AVAILABLE,12,LEVEL 4,N
-88.55012521899994,39.12577601700008,1562401,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,(217) 342-2121,GENERAL ACUTE CARE,OPEN,146,EFFINGHAM,17049,USA,39.125776017000106,-88.5501252189999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.stanthonyshospital.org,NON-PROFIT,146,NOT AVAILABLE,Y
-83.80810516599996,38.63997437600005,5641056,MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,41056,(606) 759-5311,GENERAL ACUTE CARE,OPEN,100,MASON,21161,USA,38.6399743760001,-83.808105166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.meadowviewregional.com,PROPRIETARY,100,NOT AVAILABLE,Y
-84.63076720499998,39.016591818000045,10041042,ST. ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,(859) 962-5200,GENERAL ACUTE CARE,OPEN,161,BOONE,21015,USA,39.0165918180001,-84.630767205,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.stelizabeth.com,NON-PROFIT,161,NOT AVAILABLE,Y
-83.70776872599998,36.76291694000001,8140977,PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVE,PINEVILLE,KY,40977,(606) 337-3051,GENERAL ACUTE CARE,OPEN,120,BELL,21013,USA,36.76291694,-83.707768726,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.pinevillehospital.com,NON-PROFIT,120,NOT AVAILABLE,Y
-90.41841611399995,41.49432574000008,12061282,GENESIS MEDICAL CENTER ILLINI CAMPUS,801 ILLINI DRIVE,SILVIS,IL,61282,(309) 792-9363,GENERAL ACUTE CARE,OPEN,101,ROCK ISLAND,17161,USA,41.4943257400001,-90.418416114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.genesishealth.com,NON-PROFIT,101,LEVEL 2,Y
-90.57041812899996,41.482615267000014,12261201,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,(309) 779-5000,GENERAL ACUTE CARE,OPEN,343,ROCK ISLAND,17161,USA,41.482615267,-90.57041812899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.trinityqc.com,NON-PROFIT,343,LEVEL 2,Y
-89.65577910199993,39.80936884000004,7262702,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62702,(217) 788-3000,GENERAL ACUTE CARE,OPEN,473,SANGAMON,17167,USA,39.80936884,-89.65577910199991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.memorialmedical.com,NON-PROFIT,473,LEVEL 1,Y
-84.77300113899997,37.64387330500005,2140422,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,(859) 239-1000,GENERAL ACUTE CARE,OPEN,222,BOYLE,21021,USA,37.6438733050001,-84.773001139,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.emrmc.org,NON-PROFIT,222,LEVEL 3,N
-88.21494865999996,40.117041763000024,4661801,THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,(217) 383-3311,GENERAL ACUTE CARE,OPEN,322,CHAMPAIGN,17019,USA,40.117041763,-88.2149486599999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.carle.com/hospital,NON-PROFIT,322,LEVEL 1,Y
-91.896346513,45.82559732500005,171954801,SPOONER HOSPITAL SYS,819 ASH ST,SPOONER,WI,54801,(715) 635-2111,GENERAL ACUTE CARE,CLOSED,25,WASHBURN,55129,USA,45.825597325,-91.896346513,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,http://www.spoonerhealthsystem.com,NON-PROFIT,25,NOT AVAILABLE,Y
-76.14054445099998,43.045193754000024,171613210,HUTCHINGS PSYCHIATRIC CENTER,620 MADISON STREET,SYRACUSE,NY,13210,(315) 426-3600,PSYCHIATRIC,OPEN,105,ONONDAGA,36067,USA,43.045193753999996,-76.14054445100001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,https://www.omh.ny.gov/omhweb/facilities/hupc/,GOVERNMENT - STATE,-999,NOT AVAILABLE,N
-85.26145640899993,37.56982887800007,9740033,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,(270) 692-3161,GENERAL ACUTE CARE,OPEN,75,MARION,21155,USA,37.5698288780001,-85.2614564089999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.springviewhospital.com,PROPRIETARY,75,NOT AVAILABLE,Y
-87.18929449899997,37.19653539100005,6342345,MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,(270) 338-8000,GENERAL ACUTE CARE,OPEN,90,MUHLENBERG,21177,USA,37.1965353910001,-87.189294499,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.mchky.org,NON-PROFIT,90,NOT AVAILABLE,N
-87.90960047599998,37.11367431300004,742445,CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,PRINCETON,KY,42445,(270) 365-0300,CRITICAL ACCESS,OPEN,25,CALDWELL,21033,USA,37.113674313000004,-87.90960047600002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://cmcky.org/,NON-PROFIT,25,NOT AVAILABLE,Y
-85.90451397399994,37.01139238900004,10442141,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,(270) 651-4159,GENERAL ACUTE CARE,OPEN,180,BARREN,21009,USA,37.011392389,-85.9045139739999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.tjsamson.org,NON-PROFIT,180,NOT AVAILABLE,Y
-95.75092529199995,34.93688174400006,6474501,MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,(918) 426-1800,GENERAL ACUTE CARE,OPEN,170,PITTSBURG,40121,USA,34.936881744000104,-95.750925292,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.mrhcok.com,GOVERNMENT - LOCAL,170,LEVEL 3,Y
-96.62745078199998,34.784595667000076,14174820,ROLLING HILLS HOSPITAL,1000 ROLLING HILLS LANE,ADA,OK,74820,(580) 436-3600,PSYCHIATRIC,OPEN,60,PONTOTOC,40123,USA,34.784595667000104,-96.62745078200001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.rollinghillshospital.com,PROPRIETARY,60,NOT AVAILABLE,Y
-98.47452340499994,36.27598778200007,10973737,FAIRVIEW REGIONAL MEDICAL CENTER,523 EAST STATE ROAD,FAIRVIEW,OK,73737,(580) 227-3721,CRITICAL ACCESS,OPEN,25,MAJOR,40093,USA,36.2759877820001,-98.474523405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.fairviewregional.net,GOVERNMENT - DISTRICT/AUTHORITY,25,LEVEL 4,Y
-95.30479666999996,36.30828874600007,4174361,HILLCREST HOSPITAL PRYOR,111 NORTH BAILEY STREET,PRYOR,OK,74361,(918) 825-1600,GENERAL ACUTE CARE,OPEN,52,MAYES,40097,USA,36.3082887460001,-95.30479667,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.hillcrestpryor.com/,PROPRIETARY,52,NOT AVAILABLE,Y
-95.32085573099995,34.919476280000026,1874578,LATIMER COUNTY GENERAL HOSPITAL,806 HIGHWAY 2 NORTH,WILBURTON,OK,74578,(918) 465-2391,GENERAL ACUTE CARE,OPEN,33,LATIMER,40077,USA,34.91947628,-95.32085573099992,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.lcghok.com/,GOVERNMENT - LOCAL,33,LEVEL 4,Y
-97.58329999599992,35.614501318000045,3973134,"OKLAHOMA SPINE HOSPITAL, LLC",14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134,(405) 749-2700,SPECIAL,OPEN,25,OKLAHOMA,40109,USA,35.6145013180001,-97.58329999599992,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.oklahomaspine.com,PROPRIETARY,25,NOT AVAILABLE,N
-90.05409069599995,40.30542313800003,14662644,MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET, P O BOX 530",HAVANA,IL,62644,(309) 543-4431,CRITICAL ACCESS,OPEN,20,MASON,17125,USA,40.305423138,-90.0540906959999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.masondistricthospital.org,GOVERNMENT - DISTRICT/AUTHORITY,20,NOT AVAILABLE,Y
-87.45126671699995,36.86466921600003,12042240,WESTERN STATE HOSPITAL,2400 RUSSELLVILLE ROAD,HOPKINSVILLE,KY,42240,(270) 889-6025,PSYCHIATRIC,OPEN,495,CHRISTIAN,21047,USA,36.864669215999996,-87.45126671700001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://ww2.westernstatehospital.org/?folio=9PO8QU3X6,GOVERNMENT - STATE,495,NOT AVAILABLE,N
-82.52224749699997,37.471241666000026,8041501,PIKEVILLE MEDICAL CENTER,911 BYPASS RD,PIKEVILLE,KY,41501,(606) 437-3500,GENERAL ACUTE CARE,OPEN,261,PIKE,21195,USA,37.471241666,-82.522247497,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.pikevillehospital.org,NON-PROFIT,261,LEVEL 2,Y
-97.58061429399996,35.52775684600004,6073112,SELECT SPECIALTY HOSPITAL -OKLAHOMA CITY,3524 NW 56TH STREET,OKLAHOMA CITY,OK,73112,(405) 606-6700,LONG TERM CARE,OPEN,72,OKLAHOMA,40109,USA,35.527756845999996,-97.580614294,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.selectspecialtyhospitals.com/company/locations/oklahom acity.aspx,PROPRIETARY,72,NOT AVAILABLE,N
-97.49610501299995,35.48165324000007,6973104,OU MEDICAL CENTER -THE CHILDREN'S HOSPITAL,1200 CHILDREN'S AVE,OKLAHOMA CITY,OK,73104,(405) 271-5911,CHILDREN,OPEN,314,OKLAHOMA,40109,USA,35.4816532400001,-97.49610501299999,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.oumedicine.com/oumedicalcenter,PROPRIETARY,314,LEVEL 1 PEDIATRIC,Y
-97.52342970499996,35.47790970400007,8173102,ST. ANTHONY HOSPITAL,1000 NORTH LEE STREET,OKLAHOMA CITY,OK,73102,(405) 272-7000,GENERAL ACUTE CARE,OPEN,702,OKLAHOMA,40109,USA,35.4779097040001,-97.523429705,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.saintsok.com,NON-PROFIT,702,LEVEL 3,Y
-84.19551586299998,38.00104322300007,1440391,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,(859) 737-8559,GENERAL ACUTE CARE,OPEN,54,CLARK,21049,USA,38.0010432230001,-84.195515863,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.clarkregional.org,PROPRIETARY,54,NOT AVAILABLE,Y
-83.22788223699995,37.27829794600007,3341701,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,(606) 439-6600,GENERAL ACUTE CARE,OPEN,358,PERRY,21193,USA,37.2782979460001,-83.227882237,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.arh.org,NON-PROFIT,358,NOT AVAILABLE,Y
-82.29702272199995,37.67651064400006,12341503,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,(606) 237-1700,GENERAL ACUTE CARE,OPEN,113,PIKE,21195,USA,37.6765106440001,-82.297022722,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.arh.org/locations/tug_valley.aspx,NON-PROFIT,113,LEVEL 4,Y
-88.95556219599995,40.48267658800005,7961701,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,(309) 662-3311,GENERAL ACUTE CARE,OPEN,-999,MCLEAN,17113,USA,40.4826765880001,-88.955562196,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.osfstjoseph.org/,NON-PROFIT,-999,LEVEL 2,Y
-88.96098294699999,39.867253398000045,6762526,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,(217) 877-8121,GENERAL ACUTE CARE,OPEN,188,MACON,17115,USA,39.8672533980001,-88.960982947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.dmhcares.org,NON-PROFIT,188,LEVEL 2,Y
-88.27946800299999,42.317798140000036,5660050,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,(815) 344-5000,GENERAL ACUTE CARE,OPEN,173,MCHENRY,17111,USA,42.31779814,-88.27946800299999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.centegra.org,NON-PROFIT,173,LEVEL 2,Y
-88.99085000199997,40.496970979000025,6461761,BROMENN HEALTHCARE,1304 FRANKLIN AVENUE,NORMAL,IL,61761,(309) 454-1400,GENERAL ACUTE CARE,OPEN,200,MCLEAN,17113,USA,40.496970979000004,-88.99085000199993,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,www.advocatehealth.com/bromenn,NON-PROFIT,200,LEVEL 2,Y
-71.13685380299995,44.061812687000035,1903860,MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,(603) 356-5461,GENERAL ACUTE CARE,OPEN,25,CARROLL,33003,USA,44.061812687,-71.13685380300001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.conversehospital.com,GOVERNMENT - LOCAL,25,NOT AVAILABLE,Y
-72.29190089999997,42.94884320300008,803431,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,(603) 354-5400,GENERAL ACUTE CARE,OPEN,169,CHESHIRE,33005,USA,42.9488432030001,-72.2919009,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.cheshire-med.com,NON-PROFIT,169,NOT AVAILABLE,Y
-72.02342638799995,44.13533815800002,903785,COTTAGE HOSPITAL,90 SWIFTWATER ROAD,WOODSVILLE,NH,3785,(603) 747-9000,GENERAL ACUTE CARE,OPEN,25,GRAFTON,33009,USA,44.135338158,-72.023426388,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.cottagehospital.org,NON-PROFIT,25,LEVEL 4,Y
-71.82555903599996,44.317933877000016,1803561,LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,3561,(603) 444-9000,GENERAL ACUTE CARE,OPEN,25,GRAFTON,33009,USA,44.317933877,-71.825559036,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.littletonhospital.org,NON-PROFIT,25,NOT AVAILABLE,Y
-72.28600256699998,43.63844773100004,2903766,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,3766,(603) 448-3121,GENERAL ACUTE CARE,OPEN,25,GRAFTON,33009,USA,43.63844773100001,-72.286002567,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.alicepeckday.org,NON-PROFIT,25,NOT AVAILABLE,N
-94.758576687,36.58128735400004,3874344,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,(918) 786-2243,GENERAL ACUTE CARE,OPEN,58,DELAWARE,40041,USA,36.581287354000004,-94.758576687,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ok.gov/health/Protective_Health/Medical_Facilities_Service/,http://www.integris-health.com,NON-PROFIT,58,LEVEL 4,Y
-71.46318101299994,43.52855554600007,1703246,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND STREET,LACONIA,NH,3246,(603) 524-3211,GENERAL ACUTE CARE,OPEN,137,BELKNAP,33001,USA,43.5285555460001,-71.46318101299991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.lrgh.org,NON-PROFIT,137,NOT AVAILABLE,N
